Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15
MX000002069,71,2001,0.63,1.02,-0.05,0.72,0.09,1.04,1.84,0.53,0.21,0,-0.52,-0.32
MX000002069,71,2002,-0.71,-1.27,-0.24,0.25,0.09,1.04,0.47,0.53,1.43,0,-0.91,0.19
MX000002069,71,2003,-1.42,1.08,0.65,0.57,0.09,1.04,0.47,0.53,0.21,0,-0.91,-0.76
MX000002069,71,2004,-1.42,0.86,-0.45,-0.77,0.09,1.04,0.47,0.53,0.21,2.39,0.41,0.06
MX000002069,71,2005,1.18,0.52,-0.88,-0.55,0.09,1.04,1.07,0.53,0.21,0.7,-0.88,-1.03
MX000002069,71,2006,-1.01,-0.45,1.22,0.51,1.34,1.04,0.47,0.53,0.21,0,-0.78,-0.64
MX000002069,71,2007,-1.01,-0.15,-0.72,-0.41,0.09,1.04,0.47,0.53,0.21,0,0.51,0.29
MX000002069,71,2008,0.75,-0.21,-0.83,-0.72,0.6,1.04,0.47,1.26,0.21,0,1.1,1.7
MX000002069,71,2009,-1.42,0.52,-1.56,-0.77,0.09,1.04,0.47,0.53,0.69,0,0.19,-0.81
MX000002069,71,2010,1.7,0.92,-0.44,0.98,0.09,1.04,-99.99,0.53,0.82,0,-0.22,1.46
MX000002069,71,2011,-0.45,1.32,-0.8,0.02,0.68,1.04,0.64,0.53,0.62,0.59,1.39,0.13
MX000002069,71,2012,-0.94,0.14,0.2,1.15,0.09,1.04,0.47,1.24,0.53,0,-0.27,-1.03
MX000002069,71,2013,0.35,-0.33,-0.11,0.53,0.88,1.04,0.47,1.35,0.21,1.19,-0.44,-1.03
MX000002069,71,2014,-0.88,0.14,-0.27,-0.77,0.09,1.04,1.6,0.9,0.21,0,-0.06,1.59
MX000002069,71,2015,-0.1,-0.25,0.45,-0.66,2.56,1.34,1.45,0.53,0.53,0.32,0.39,-0.02
MX000002069,71,2016,1.04,-1.44,-0.25,1.03,1.29,1.04,0.47,0.53,0.21,0,0.46,-1.03
MX000002069,71,2017,1.15,1.15,-0.47,-0.77,0.09,1.04,0.69,0.53,0.21,0,-0.78,-1.03
MX000002069,71,2018,-1.42,-0.53,0.05,-0.77,0.09,1.04,0.47,0.53,0.21,-99.99,-99.99,-99.99
MX000003005,71,1945,0.14,0.53,1.18,1.49,-99.99,1.4,-0.1,0.99,-1.17,-0.3,1.04,0.37
MX000003005,71,1946,1.24,0.53,1.18,1.49,-99.99,1.4,0.69,0.2,0.42,-0.3,0.37,0.89
MX000003005,71,1947,0.14,0.53,1.44,1.49,-99.99,1.4,-0.1,-0.18,1.26,-0.3,1.08,0.66
MX000003005,71,1948,0.14,0.53,1.18,1.49,-99.99,1.4,1.37,-0.74,0.17,1.43,0.37,0.36
MX000003005,71,1949,2.88,1.92,1.18,1.49,-99.99,2.03,-0.1,-1.1,2.96,-0.3,0.37,0.02
MX000003005,71,1950,1.03,0.53,1.18,1.49,-99.99,1.4,2.4,-1.1,-1.17,0.18,0.37,0.02
MX000003005,71,1951,0.14,0.53,1.18,1.49,-99.99,1.4,-0.1,0.36,-0.43,2.12,0.37,0.2
MX000003005,71,1952,0.14,0.53,1.18,2.53,-99.99,1.4,-0.1,0.6,0.34,-0.3,0.37,0.86
MX000003005,71,1953,0.14,0.53,1.18,1.49,-99.99,1.4,-0.02,0.32,-0.7,0.56,0.37,0.02
MX000003005,71,1954,0.52,0.53,1.18,1.49,-99.99,1.4,2.09,0.65,0.43,0.38,0.37,0.02
MX000003005,71,1955,1.38,0.53,1.18,1.49,-99.99,1.4,-0.1,0.17,0.43,-0.2,0.37,0.02
MX000003005,71,1956,0.14,0.53,1.18,2.01,-99.99,1.4,0.56,0.22,0.12,-0.01,0.37,0.05
MX000003005,71,1957,0.6,0.53,2.08,1.49,-99.99,1.4,-0.1,-1.1,-0.89,0.56,0.37,0.71
MX000003005,71,1958,0.69,0.53,1.44,1.49,-99.99,1.4,0.6,-0.7,1.14,1.48,1.57,0.86
MX000003005,71,1959,0.31,1.13,1.18,1.49,-99.99,1.4,-0.1,-0.11,0.77,-0.12,0.37,1.79
MX000003005,71,1960,1.3,0.53,1.18,1.49,-99.99,1.4,0.69,0.56,-1.17,-0.3,0.37,0.21
MX000003005,71,1961,1.62,0.53,1.18,1.49,-99.99,1.4,-0.1,-0.82,-1.17,0.35,0.37,1.1
MX000003005,71,1962,0.14,0.53,1.18,1.49,-99.99,1.4,-0.1,-0.09,0.75,0.72,0.37,0.32
MX000003005,71,1963,0.14,0.53,1.18,1.49,-99.99,1.4,0.83,1,-0.93,-0.3,0.37,0.02
MX000003005,71,1964,0.14,0.53,1.18,1.49,-99.99,1.4,0.94,-0.08,-0.28,1.65,0.37,0.02
MX000003005,71,1965,0.14,0.53,1.18,1.49,-99.99,1.4,-0.1,0.96,0.14,-0.3,0.37,1.27
MX000003005,71,1966,0.14,0.53,1.18,1.49,-99.99,1.4,-0.1,0.6,-0.3,-0.3,0.37,0.02
MX000003005,71,1967,0.79,0.53,1.18,1.49,-99.99,1.4,-0.1,1.42,-0.98,0.08,0.37,0.02
MX000003005,71,1968,1.17,2.27,2.02,1.49,-99.99,1.4,-0.1,-0.82,-0.36,-0.07,1.06,0.02
MX000003005,71,1969,0.14,0.53,1.18,1.49,-99.99,1.4,0.21,-0.53,-0.36,0.16,0.37,1.15
MX000003005,71,1970,0.61,1.22,1.18,1.49,-99.99,1.4,1.34,-1.1,0.21,-0.3,1.31,0.02
MX000003005,71,1971,0.14,0.53,1.18,1.49,-99.99,1.4,-0.1,0.22,-0.11,0.8,0.37,0.49
MX000003005,71,1972,0.86,0.53,1.18,1.49,-99.99,1.4,0.15,0.29,-0.59,1.62,0.37,1.56
MX000003005,71,1973,0.44,1.72,1.18,1.49,-99.99,1.4,-0.1,-1.1,0.45,-0.3,0.37,0.02
MX000003005,71,1974,0.14,0.53,1.23,1.49,-99.99,1.4,1.05,-0.48,-1.17,-0.3,2.11,1.61
MX000003005,71,1975,0.14,1.22,1.18,1.49,-99.99,1.4,-0.1,-0.74,0.49,0.25,0.37,0.02
MX000003005,71,1976,0.14,0.53,1.18,1.49,-99.99,1.4,-0.1,1.03,1.59,0.59,0.91,0.37
MX000003005,71,1977,0.14,0.53,1.18,1.49,-99.99,1.4,-0.1,1.85,-1.17,0.75,0.98,0.02
MX000003005,71,1978,0.14,0.53,1.18,1.49,-99.99,1.4,0.66,-0.18,-0.02,0.9,0.37,0.57
MX000003005,71,1979,1.17,1,1.18,1.49,-99.99,1.4,1.4,-1.1,0.37,-0.3,0.37,0.71
MX000003005,71,1980,0.14,0.53,1.18,1.49,-99.99,1.4,-0.1,-1.1,-1.17,-0.3,0.37,0.02
MX000003005,71,1981,1.62,0.53,1.18,1.49,-99.99,1.4,0.21,1.35,0.01,1.9,0.37,0.02
MX000003005,71,1982,0.14,0.53,1.18,1.49,-99.99,1.4,0.47,-1.1,1.25,-0.3,0.37,1.08
MX000003005,71,1983,0.48,1,1.18,1.49,-99.99,1.4,1.01,0.76,0.2,0.46,0.37,0.45
MX000003005,71,1984,0.98,0.53,1.18,1.49,-99.99,1.4,1.47,0.22,-0.18,-0.18,0.37,1
MX000003005,71,1985,1.52,0.53,1.18,1.49,-99.99,1.4,0.71,-1.1,-1.17,0.82,0.37,0.02
MX000003005,71,1986,0.14,0.53,1.18,2.06,-99.99,1.4,0.47,-0.48,-1.17,0.35,0.37,0.02
MX000003005,71,1987,0.34,0.53,1.18,1.74,-99.99,1.4,0.89,0.08,-0.46,1.13,0.37,0.02
MX000003005,71,1988,0.79,0.79,1.2,1.49,-99.99,1.4,0.67,0.04,0.39,0.54,0.37,0.02
MX000003005,71,1989,1.61,0.83,1.18,1.49,-99.99,1.4,0.85,0.75,-0.98,-0.3,1.22,1.32
MX000003005,71,1990,0.67,0.83,1.18,1.49,-99.99,1.4,1.22,0.52,-0.41,2.28,1.06,2.89
MX000003005,71,1991,0.14,0.53,1.18,1.49,-99.99,1.4,-0.1,-1.1,1,0.52,1.62,1.47
MX000003005,71,1992,0.44,0.53,1.23,1.49,-99.99,1.4,-0.1,-0.44,-0.41,-0.3,0.37,1.06
MX000003005,71,1993,0.14,0.53,1.18,1.49,-99.99,1.4,-0.1,1.15,0.68,-0.3,2.54,0.02
MX000003005,71,1994,0.14,0.79,1.18,1.49,-99.99,1.4,-0.1,0.59,-1.17,0.33,1.13,0.73
MX000003005,71,1995,0.19,0.53,1.18,1.49,-99.99,1.4,-0.1,0.41,1.31,-0.3,0.37,0.02
MX000003005,71,1996,0.14,0.53,1.18,1.49,-99.99,1.4,-0.1,0.72,1.36,-0.3,0.37,0.02
MX000003005,71,1997,1.17,0.53,1.18,1.62,-99.99,1.4,0.38,0.9,0.47,-0.3,1.65,0.02
MX000003005,71,1998,0.14,1.07,1.18,1.49,-99.99,1.4,0.56,1.48,1.71,0.46,0.37,0.02
MX000003005,71,1999,0.14,0.53,1.18,1.49,-99.99,1.4,-0.1,-0.5,0.53,-0.3,0.37,0.02
MX000003005,71,2000,0.14,0.53,1.18,1.49,-99.99,2.18,-0.1,-0.21,0.1,0.01,0.84,0.02
MX000003005,71,2001,0.14,0.53,2.05,1.49,-99.99,1.4,-0.1,0.03,0.81,-0.3,0.37,0.02
MX000003005,71,2002,0.14,1.07,1.18,1.49,-99.99,1.4,-0.1,-1.1,-0.16,-0.3,1.57,0.02
MX000003005,71,2003,0.14,1,1.18,1.49,-99.99,1.4,-0.1,0.64,1.18,-0.3,0.37,0.02
MX000003005,71,2004,1.34,0.53,1.18,1.49,-99.99,1.4,0.66,-1.1,-0.56,0.33,0.37,0.02
MX000003005,71,2005,0.14,2.28,1.18,1.49,-99.99,1.4,-0.1,-0.32,0.14,0.92,0.37,0.02
MX000003005,71,2006,0.5,0.53,1.18,1.49,-99.99,1.4,2.27,0.1,1.01,0.69,0.37,0.02
MX000003005,71,2007,0.57,0.53,1.18,1.49,-99.99,1.4,-0.1,-1.1,1.07,-0.3,1.06,0.86
MX000003005,71,2008,0.14,0.53,1.18,1.49,-99.99,1.4,-0.02,0.78,0.54,-0.14,0.37,0.02
MX000003005,71,2009,0.14,0.53,1.18,1.49,-99.99,1.4,-0.1,-0.44,-0.33,1.23,0.37,0.32
MX000003005,71,2010,0.14,1.64,2.12,1.49,-99.99,1.4,0.4,-0.82,0.16,-0.3,0.37,0.02
MX000003005,71,2011,0.14,0.53,1.18,1.49,-99.99,1.4,-0.1,-1.1,-1.17,-0.3,1.2,0.02
MX000003005,71,2012,0.14,0.53,1.18,1.49,-99.99,1.4,-0.1,2.09,0.82,1.28,0.37,1.33
MX000003005,71,2013,0.14,0.53,1.18,1.49,-99.99,1.4,0.74,1.21,-0.55,0.51,1.14,0.02
MX000003005,71,2014,0.14,0.53,1.18,1.49,-99.99,2.06,1.16,0.57,-1.17,0.01,0.67,0.02
MX000003005,71,2015,0.34,1.13,1.18,1.49,-99.99,2.13,0.1,-0.4,0.38,1.13,1.1,0.45
MX000003005,71,2016,0.14,0.53,1.18,1.49,-99.99,1.4,0.92,0.02,0.57,-0.3,0.37,0.02
MX000003005,71,2017,0.14,1.38,1.18,1.49,-99.99,1.4,-0.1,2.85,-1.17,-0.3,0.37,0.26
MX000003005,71,2018,0.14,1,1.18,1.49,-99.99,2.62,-0.1,1.03,1.91,-99.99,-99.99,-99.99
MX000003030,71,1947,0.02,0.4,0.71,1.26,1.56,0.86,-0.62,0.29,-0.09,-0.51,0.59,0.93
MX000003030,71,1948,0.02,0.4,0.71,1.26,1.56,0.86,1.68,-1.06,-0.62,0.34,0.85,0.47
MX000003030,71,1949,2.98,1.08,0.71,1.26,1.56,0.86,-0.62,-0.73,2.27,-0.12,-0.15,0.26
MX000003030,71,1950,0.89,0.4,0.71,1.26,1.56,0.86,1.38,-0.89,-1.43,-0.42,-0.15,0
MX000003030,71,1951,0.02,0.4,1.8,1.26,1.56,0.86,0.84,0.19,0.37,0.44,-0.15,1.14
MX000003030,71,1952,0.02,0.4,0.71,2.52,1.56,1.78,1.32,-0.33,-0.88,-0.51,0.57,0.66
MX000003030,71,1953,0.02,0.4,0.71,1.26,1.56,0.86,0.86,0.62,-1.1,1.06,-0.15,0
MX000003030,71,1954,0.17,0.4,0.71,1.26,1.56,1.15,1.75,-0.25,0.07,0.93,-0.15,0
MX000003030,71,1955,1.42,0.4,0.71,1.26,1.56,0.86,-0.62,0.23,0.3,1.26,-0.15,0
MX000003030,71,1956,0.02,0.4,0.71,1.95,1.56,1.39,0.67,-0.79,-0.25,0.24,-0.15,0
MX000003030,71,1957,0.24,0.4,0.71,1.26,1.56,0.86,-0.62,-1.06,0.3,-0.06,-0.15,0.9
MX000003030,71,1958,0.62,0.87,0.71,1.26,1.56,0.86,1.31,-0.62,0.94,1.77,0.8,0.8
MX000003030,71,1959,0.24,1.14,0.71,1.26,1.56,0.86,0.56,0.66,-0.49,-0.51,-0.15,0.76
MX000003030,71,1960,1.22,0.4,0.71,1.26,1.56,0.86,0.04,0.16,-0.26,0.72,-0.15,0.43
MX000003030,71,1961,0.37,0.4,0.71,1.26,1.56,0.86,-0.54,-0.88,-1.52,0.55,-0.15,0.29
MX000003030,71,1962,0.08,0.4,0.71,1.26,1.56,0.86,-0.62,-1.06,-0.68,1.07,-0.15,0
MX000003030,71,1963,0.31,0.4,0.71,1.26,1.56,0.86,-0.03,-0.91,-1.13,-0.38,1.38,0.19
MX000003030,71,1964,0.02,0.4,0.71,1.26,1.56,0.86,0.9,-0.79,0.45,2.22,-0.15,0
MX000003030,71,1965,0.24,0.68,1.02,1.26,1.56,0.86,-0.22,0.92,0.77,-0.51,-0.15,1.62
MX000003030,71,1966,0.4,0.4,0.71,1.26,1.56,0.86,-0.05,0.81,0.39,-0.51,0.8,0.55
MX000003030,71,1967,0.02,0.4,0.71,1.26,1.56,0.86,-0.62,-0.63,-1.43,-0.41,0.41,0
MX000003030,71,1968,1.09,1.16,1.45,1.26,1.56,0.86,-0.58,-0.86,-1.18,-0.5,-0.15,0
MX000003030,71,1969,0.02,1.08,0.71,1.26,1.56,0.86,-0.62,-0.82,-0.78,-0.14,-0.15,0.71
MX000003030,71,1970,0.58,1.1,0.71,1.26,1.56,0.86,0.31,-1.05,-0.01,-0.51,1.01,0
MX000003030,71,1971,0.15,0.4,0.71,1.26,1.56,0.86,0.33,1.14,-0.32,0.69,-0.15,0.71
MX000003030,71,1972,0.85,0.4,0.71,1.26,2.5,2.13,-0.54,1.46,-0.88,1.59,0.65,1.24
MX000003030,71,1973,0.34,1.67,0.71,1.26,1.56,0.86,-0.41,-0.67,0.54,-0.39,-0.15,0
MX000003030,71,1974,0.02,0.4,1.28,1.26,1.56,0.86,1.49,-0.39,-1.43,-0.49,1.98,0.81
MX000003030,71,1975,0.87,0.4,0.71,1.26,1.56,0.86,-0.62,0.34,-0.23,0.21,-0.15,0
MX000003030,71,1976,0.05,0.4,0.71,1.26,1.56,0.86,-0.62,-0.34,1.76,0.77,1.5,0.86
MX000003030,71,1977,0.02,0.4,0.71,1.26,1.56,0.86,-0.62,1.51,-1.54,0.74,0.65,0
MX000003030,71,1978,0.02,0.4,0.71,1.26,1.56,1.03,0.78,-0.67,1.66,0.54,-0.15,0.29
MX000003030,71,1979,0.44,1.44,0.71,1.26,2.1,0.86,-0.07,0.22,0.76,-0.51,-0.15,0.22
MX000003030,71,1980,0.02,0.4,1.02,1.26,1.56,1.48,-0.28,0.52,-1.54,-0.15,-0.15,0
MX000003030,71,1981,1.85,0.4,1.02,1.26,1.56,0.86,-0.02,0.48,1.18,1.77,-0.15,0
MX000003030,71,1982,0.02,0.74,0.71,1.26,1.56,0.86,-0.5,-0.97,1.6,-0.51,0.96,2.31
MX000003030,71,1983,1.56,1.36,1.59,1.83,1.56,0.86,0.75,0.9,0.25,-0.1,0.53,0.59
MX000003030,71,1984,1.7,0.4,0.71,1.26,1.56,0.86,0.92,-0.4,-0.44,0.11,-0.15,1.78
MX000003030,71,1985,1.1,0.4,1.23,1.26,1.56,0.86,0.81,0.2,-0.04,0.33,0.48,0
MX000003030,71,1986,0.02,0.4,0.71,1.77,1.56,0.86,0.16,0.97,-0.32,1.8,-0.15,0
MX000003030,71,1987,0.02,0.4,0.71,1.6,1.56,0.86,1.08,-1.06,-0.81,-0.04,0.75,0.47
MX000003030,71,1988,0.02,0.4,0.71,1.26,1.56,0.86,-0.47,-0.25,-1.54,0.11,-0.15,0
MX000003030,71,1989,1.52,0.74,0.71,1.26,1.56,0.86,0.57,1.04,-0.96,0.48,1.14,1.26
MX000003030,71,1990,0.4,0.4,0.71,1.26,1.56,1.39,1.21,1.38,0.17,0.38,1,1.04
MX000003030,71,1991,0.27,1.08,0.71,1.26,1.56,0.86,-0.62,-1.06,1.47,0.15,2.41,0.63
MX000003030,71,1992,1.78,0.4,1.45,1.26,1.56,0.86,0.33,-0.79,0.21,-0.51,0.45,2.39
MX000003030,71,1993,1.01,0.4,0.71,1.26,1.56,1.48,0.34,0.95,0.41,-0.51,2.06,0
MX000003030,71,1994,0.02,0.4,0.71,1.26,1.56,0.86,-0.44,-0.21,-1,-0.51,1,1.02
MX000003030,71,1995,0.08,0.68,0.71,1.26,1.56,1.23,-0.62,-0.76,1.4,-0.51,-0.15,0
MX000003030,71,1996,0.02,0.4,0.71,1.26,1.56,0.86,-0.62,1.49,0.33,-0.51,0.26,0
MX000003030,71,1997,1.55,0.4,0.71,1.89,1.56,0.86,0.25,0.4,1.22,-0.51,0.88,0
MX000003030,71,1998,0.02,0.4,0.71,1.26,1.56,0.86,1.34,1.09,2.59,-0.19,-0.15,0
MX000003030,71,1999,0.02,0.4,0.71,1.26,1.56,0.86,0.94,1.33,-0.39,-0.51,-0.15,0
MX000003030,71,2000,0.02,0.4,0.71,1.26,1.56,1.15,-0.62,-0.94,-0.66,-0.27,0.92,0
MX000003030,71,2001,0.02,0.4,1.91,1.26,1.56,0.86,0.12,0.82,0.79,-0.51,-0.15,0
MX000003030,71,2002,0.02,1.08,0.71,1.26,1.56,0.86,-0.62,-0.86,-1.16,-0.03,0.91,0
MX000003030,71,2003,0.02,1.43,0.71,1.26,1.56,0.86,0.24,1.43,0.73,0.15,-0.15,0
MX000003030,71,2004,2.25,0.4,0.71,1.26,1.56,0.86,-0.02,-0.57,0.19,0.93,-0.15,0
MX000003030,71,2005,0.24,2.39,0.71,1.26,1.56,0.86,-0.62,-0.73,0.02,0.44,-0.15,0
MX000003030,71,2006,0.43,0.4,0.71,1.26,1.56,0.86,2.62,0.77,1.32,0.39,-0.15,0
MX000003030,71,2007,0.91,0.4,0.71,1.26,1.56,0.86,-0.62,-0.15,1.08,-0.3,1.02,0.81
MX000003030,71,2008,0.02,0.4,0.71,1.26,1.56,0.86,0.98,0.91,0.06,-0.51,-0.15,0
MX000003030,71,2009,0.02,0.4,0.71,1.26,1.56,2.42,-0.62,-0.48,0.49,1.27,-0.15,1.29
MX000003030,71,2010,0.02,1.63,2.53,1.26,1.56,0.86,-0.47,-0.85,-0.09,-0.51,0.53,0
MX000003030,71,2011,0.3,0.4,0.71,1.26,1.94,0.86,-0.34,-0.21,-0.51,-0.51,0.92,0
MX000003030,71,2012,0.02,0.78,0.71,1.26,1.56,0.86,-0.13,1.29,0.95,1.54,-0.15,0.83
MX000003030,71,2013,0.02,0.4,0.71,1.26,1.56,0.86,-0.1,0.39,0.37,1.37,0.35,0
MX000003030,71,2014,0.02,0.4,0.71,1.26,1.56,0.86,2.04,0.73,1.4,-0.24,0.69,0
MX000003030,71,2015,0.38,2.18,1.18,1.26,1.56,1.39,0.48,-1.06,-0.07,0.35,1.55,0
MX000003030,71,2016,0.02,0.4,1.52,1.26,1.72,0.86,0.59,-0.28,0.02,-0.49,-0.15,0
MX000003030,71,2017,0.17,0.68,1.02,1.26,1.56,0.86,-0.47,2.71,-0.63,-0.48,0.9,0
MX000003030,71,2018,0.08,1.1,0.71,1.26,1.56,3.72,0.15,-0.36,0.54,-99.99,-99.99,-99.99
MX000003035,71,1941,0.05,0.42,0.71,1.34,1.65,1.56,-0.28,-0.75,1.67,-0.08,0.31,0.77
MX000003035,71,1942,0.05,0.3,0.71,1.34,1.65,1.56,-0.28,-0.1,-0.76,0.18,1.5,0.19
MX000003035,71,1943,0.05,0.3,0.71,1.34,1.65,1.56,0.89,0.1,1.2,1.02,0.31,0.69
MX000003035,71,1944,0.05,0.3,1.48,1.34,1.65,1.56,-0.28,0.12,-0.16,-0.08,0.31,0.37
MX000003035,71,1945,0.05,0.3,0.71,1.34,1.65,1.56,-0.28,0.7,0.44,0.33,0.31,-0.04
MX000003035,71,1946,1.61,2.48,0.71,1.34,1.65,1.56,0.09,1.42,0.38,0.26,0.31,0.37
MX000003035,71,1947,0.05,0.3,0.71,1.34,1.65,1.56,-0.28,0.55,0.17,-0.08,0.31,-0.04
MX000003035,71,1948,0.05,1.26,0.71,1.34,1.65,1.56,0.81,-0.75,0.18,-0.08,0.31,1.54
MX000003035,71,1949,1.27,0.3,0.71,1.34,1.65,1.56,0.3,-0.75,1.07,-0.08,0.31,0.32
MX000003035,71,1950,0.25,0.3,0.71,1.34,1.65,1.56,0.05,-0.75,-0.76,0.58,0.31,-0.04
MX000003035,71,1951,0.05,0.3,1.7,1.34,1.65,1.56,-0.28,1.01,-0.76,1.36,0.31,1.01
MX000003035,71,1952,0.05,0.99,0.71,1.34,1.65,1.56,-0.28,-0.62,0.16,-0.08,0.31,-0.04
MX000003035,71,1953,0.05,0.59,0.71,1.34,1.65,1.56,0.38,0.67,-0.76,-0.08,0.75,0.49
MX000003035,71,1954,0.73,0.3,0.71,1.34,1.65,1.56,1.57,0.56,0.42,0.62,0.31,-0.04
MX000003035,71,1955,0.27,0.3,0.71,1.34,1.65,1.56,-0.28,0.66,-0.76,0.95,0.75,-0.04
MX000003035,71,1956,0.05,0.3,0.71,1.34,1.65,1.56,-0.28,-0.52,0.1,-0.08,0.31,-0.04
MX000003035,71,1957,0.25,0.3,2,1.34,1.65,1.56,1.43,-0.75,0.2,1.02,0.31,0.67
MX000003035,71,1958,0.9,0.73,1.26,1.34,1.65,1.56,0.57,0.51,0.3,0.58,1.08,-0.04
MX000003035,71,1959,0.05,0.3,0.71,1.34,1.65,1.56,-0.28,-0.07,-0.04,-0.08,1.05,1.84
MX000003035,71,1960,1.68,0.3,0.71,1.34,1.65,1.56,-0.28,0.49,-0.61,-0.08,0.31,0.72
MX000003035,71,1961,1.54,0.3,0.71,1.34,1.65,1.56,0.01,-0.24,-0.49,-0.08,0.31,-0.04
MX000003035,71,1962,0.88,1.09,0.71,1.34,1.65,1.56,-0.28,-0.75,1.12,-0.08,0.31,0.86
MX000003035,71,1963,0.13,0.3,0.71,1.34,1.65,1.56,0.38,1.09,-0.76,0.7,0.31,-0.04
MX000003035,71,1964,0.05,0.3,0.71,1.34,1.65,1.56,0.93,0.27,0.37,0.78,0.31,0.51
MX000003035,71,1965,0.29,0.3,0.94,1.34,1.65,1.56,0.01,0.18,-0.76,-0.08,0.31,1.39
MX000003035,71,1966,0.05,0.3,0.71,1.34,1.65,1.56,-0.28,-0.75,-0.76,-0.08,0.31,-0.04
MX000003035,71,1967,0.05,0.3,0.71,1.34,1.65,1.56,-0.28,1.45,-0.35,1.74,2.62,-0.04
MX000003035,71,1968,0.43,2.43,1.08,1.34,1.65,1.56,-0.28,-0.75,-0.76,-0.08,0.75,-0.04
MX000003035,71,1969,0.41,0.59,0.94,1.34,1.65,1.56,-0.28,0.5,-0.76,-0.08,0.31,1.26
MX000003035,71,1970,0.05,0.3,0.94,1.34,1.65,1.56,2.12,0.42,0.51,-0.08,0.31,-0.04
MX000003035,71,1971,0.05,0.3,0.71,1.34,1.65,1.56,1.17,1.06,-0.57,0.58,0.31,-0.04
MX000003035,71,1972,0.15,0.3,0.71,1.34,2.36,1.56,0.15,0.08,0.21,1.44,0.31,1.95
MX000003035,71,1973,0.88,1.38,0.71,1.34,1.65,1.56,-0.28,-0.75,-0.04,-0.08,0.31,-0.04
MX000003035,71,1974,0.13,0.3,0.71,1.34,1.65,1.56,0.82,0.57,1.18,-0.08,1.55,0.44
MX000003035,71,1975,0.45,0.3,0.71,1.34,1.65,1.56,-0.28,-0.75,-0.19,-0.08,0.31,0
MX000003035,71,1976,0.05,0.79,0.71,1.34,1.65,1.56,-0.1,0.62,0.74,-0.08,1.13,0.64
MX000003035,71,1977,0.13,0.3,0.71,1.34,1.65,1.56,-0.28,1.49,-0.76,1.05,0.31,-0.04
MX000003035,71,1978,0.05,1.51,0.71,1.34,1.65,1.56,0.74,-0.75,-0.51,0.56,0.31,0.83
MX000003035,71,1979,2.13,0.3,0.71,1.34,1.65,1.56,0.34,-0.75,1.93,-0.08,0.31,0
MX000003035,71,1980,0.05,0.49,0.71,1.34,1.65,1.56,0.38,0.19,-0.76,0.36,0.31,0.87
MX000003035,71,1981,1.39,0.3,1.56,1.34,1.65,1.56,0.45,-0.25,-0.76,0.61,0.31,-0.04
MX000003035,71,1982,0.05,0.42,0.71,1.34,1.65,1.56,-0.28,-0.75,-0.19,-0.08,0.31,-0.04
MX000003035,71,1983,0.66,0.3,2.47,2.19,1.65,1.56,1.08,1.12,-0.18,-0.08,1.42,1.02
MX000003035,71,1984,1.2,0.3,0.71,1.34,1.65,1.56,2.43,1.25,0.6,0.37,0.31,1.15
MX000003035,71,1985,1.53,0.3,0.71,1.34,1.65,1.56,-0.28,-0.75,-0.76,0.61,0.31,-0.04
MX000003035,71,1986,0.05,0.3,0.71,1.34,1.65,1.56,-0.1,-0.71,-0.22,0.01,0.31,0.73
MX000003035,71,1987,0.05,0.3,0.71,1.34,1.65,1.56,0.54,-0.14,-0.29,0.16,0.31,-0.04
MX000003035,71,1988,0.05,0.3,0.71,1.94,1.65,1.56,-0.28,-0.3,-0.76,-0.08,0.31,0.21
MX000003035,71,1989,1.84,1.17,0.71,1.34,1.65,1.56,0.12,-0.51,-0.76,-0.08,0.69,0.58
MX000003035,71,1990,0.05,0.61,0.71,1.34,1.65,1.56,1.19,0.79,-0.06,-0.08,1.75,1.92
MX000003035,71,1991,0.34,1.31,0.71,1.34,1.65,1.56,-0.28,-0.68,0.5,-0.08,1.86,2.06
MX000003035,71,1992,1.93,1.96,1.49,1.94,1.65,1.56,0.83,-0.53,0.48,-0.08,0.31,0.71
MX000003035,71,1993,1.57,0.89,0.71,1.34,1.67,1.56,-0.28,0.86,1.13,0.16,1.33,0.7
MX000003035,71,1994,0.05,0.3,0.71,1.34,1.65,1.56,-0.28,0.48,-0.76,-0.08,1.03,2
MX000003035,71,1995,0.34,1.39,0.71,1.34,1.65,1.56,-0.28,0.39,-0.01,-0.08,1.16,-0.04
MX000003035,71,1996,0.05,0.4,0.71,1.34,1.65,1.56,0.61,0.8,-0.02,-0.08,0.31,-0.04
MX000003035,71,1997,0.84,0.3,0.71,1.34,2.14,1.81,0.45,0.35,2.26,-0.08,0.96,0.5
MX000003035,71,1998,0.05,0.3,0.71,1.34,1.65,2.14,0.45,0.43,-0.65,-0.08,0.31,-0.04
MX000003035,71,1999,0.05,0.3,0.71,1.34,1.65,1.56,-0.28,-0.75,0.16,-0.08,0.31,-0.04
MX000003035,71,2000,0.05,0.3,0.71,1.34,1.65,1.56,1.17,0.98,0.71,0.19,0.31,0.12
MX000003035,71,2001,0.05,0.3,0.71,1.34,1.65,1.56,0.18,-0.05,1.73,1.34,0.31,-0.04
MX000003035,71,2002,0.07,1.03,0.71,1.34,1.65,1.56,-0.28,-0.75,0.16,-0.08,0.93,0.42
MX000003035,71,2003,0.27,0.42,0.71,1.34,1.65,1.56,0.38,2.39,1.42,0.69,0.31,-0.04
